"ID","Pokemon","Family","Shadow","Little_Rank","Great_Rank","Ultra_Rank","Master_Rank","Little_IVs","Great_IVs","Ultra_IVs","Master_IVs","Little_Level","Great_Level","Ultra_Level","Master_Level","Little_CP","Great_CP","Ultra_CP","Master_CP","Little_MoveSet","Great_MoveSet","Ultra_MoveSet","Master_MoveSet","Evo_Fam","Evo_Next"
"103","Exeggutor (Alolan) (Shadow)","Exeggcute","TRUE",,"145",,,,"1/15/14",,,,"18.5",,,,"1493",,,,"Dragon Tail, Seed Bomb, Draco Meteor",,,"102;103","103"
"103","Exeggutor (Shadow)","Exeggcute","TRUE",,"351",,,,"1/15/14",,,,"18.5",,,,"1497",,,,"Bullet Seed, Seed Bomb, Psychic",,,"102;103","103"
"104","Cubone","Cubone","FALSE",,"300",,,,"15/15/15",,,,"50",,,,"1152",,,,"Mud Slap, Bone Club, Return",,,"104;105","104;105"
"104","Cubone (Shadow)","Cubone","TRUE",,"250",,,,"15/15/15",,,,"50",,,,"1152",,,,"Mud Slap, Bone Club, Dig",,,"104;105","104;105"
"105","Marowak","Cubone","FALSE",,"41",,,,"0/14/14",,,,"33.5",,,,"1500",,,,"Mud Slap, Bone Club, Rock Slide",,,"104;105","105"
"105","Marowak (Alolan)","Cubone","FALSE",,"31",,,,"0/14/14",,,,"33.5",,,,"1500",,,,"Fire Spin, Bone Club, Shadow Bone",,,"104;105","105"
"105","Marowak (Alolan) (Shadow)","Cubone","TRUE",,"28",,,,"0/14/14",,,,"33.5",,,,"1500",,,,"Fire Spin, Shadow Bone, Bone Club",,,"104;105","105"
"105","Marowak (Shadow)","Cubone","TRUE",,"17",,,,"0/14/14",,,,"33.5",,,,"1500",,,,"Mud Slap, Bone Club, Rock Slide",,,"104;105","105"
"108","Lickitung","Lickitung","FALSE",,"89",,,,"8/14/15",,,,"50",,,,"1498",,,,"Lick, Body Slam, Power Whip",,,"108;463","108;463"
"111","Rhyhorn","Rhyhorn","FALSE",,"211",,,,"0/13/15",,,,"41",,,,"1499",,,,"Mud Slap, Stomp, Bulldoze",,,"111;112;464","111;112;464"
"111","Rhyhorn (Shadow)","Rhyhorn","TRUE",,"194",,,,"0/13/15",,,,"41",,,,"1499",,,,"Mud Slap, Stomp, Bulldoze",,,"111;112;464","111;112;464"
"112","Rhydon","Rhyhorn","FALSE",,"151",,,,"2/15/14",,,,"17.5",,,,"1498",,,,"Mud Slap, Breaking Swipe, Stone Edge",,,"111;112;464","112;464"
"112","Rhydon (Shadow)","Rhyhorn","TRUE",,"125",,,,"2/15/14",,,,"17.5",,,,"1498",,,,"Mud Slap, Breaking Swipe, Stone Edge",,,"111;112;464","112;464"
"113","Chansey","Chansey","FALSE",,"120",,,,"15/15/15",,,,"50",,,,"1418",,,,"Zen Headbutt, Hyper Beam, Psychic",,,"113;242;440","113;242;440"
"114","Tangela","Tangela","FALSE",,"255",,,,"0/13/15",,,,"25.5",,,,"1491",,,,"Vine Whip, Grass Knot, Sludge Bomb",,,"114;465","114;465"
"114","Tangela (Shadow)","Tangela","TRUE",,"288",,,,"0/13/15",,,,"25.5",,,,"1491",,,,"Vine Whip, Grass Knot, Sludge Bomb",,,"114;465","114;465"
"115","Kangaskhan","Kangaskhan","FALSE",,"174",,,,"0/14/15",,,,"22",,,,"1500",,,,"Mud Slap, Crunch, Stomp",,,"115","115"
"126","Magmar","Magmar","FALSE",,"117",,,,"0/15/15",,,,"23.5",,,,"1499",,,,"Karate Chop, Fire Punch, Scorching Sands",,,"126;240;467","126;240;467"
"126","Magmar (Shadow)","Magmar","TRUE",,"57",,,,"0/15/15",,,,"23.5",,,,"1499",,,,"Karate Chop, Fire Punch, Scorching Sands",,,"126;240;467","126;240;467"
"128","Tauros","Tauros","FALSE",,"254",,,,"0/15/15",,,,"21.5",,,,"1495",,,,"Tackle, Trailblaze, Horn Attack",,,"128","128"
"133","Eevee","Eevee","FALSE",,"356",,,,"15/15/15",,,,"50",,,,"1210",,,,"Quick Attack, Swift, Dig",,,"133;134;135;136;196;197;470;471;700","133;134;135;136;196;197;470;471;700"
"136","Flareon","Eevee","FALSE",,"196",,,,"0/15/13",,,,"18.5",,,,"1488",,,,"Fire Spin, Superpower, Flamethrower",,,"133;136","136"
"137","Porygon","Porygon","FALSE",,"268",,,,"0/13/15",,,,"37.5",,,,"1500",,,,"Quick Attack, Discharge, Hyper Beam",,,"137;233;474","137;233;474"
"137","Porygon (Shadow)","Porygon","TRUE",,"380",,,,"0/13/15",,,,"37.5",,,,"1500",,,,"Tackle, Discharge, Signal Beam",,,"137;233;474","137;233;474"
"143","Snorlax","Snorlax","FALSE",,"177",,,,"1/15/14",,,,"17.5",,,,"1498",,,,"Lick, Body Slam, Superpower",,,"143;446","143;446"
"143","Snorlax (Shadow)","Snorlax","TRUE",,"128",,,,"1/15/14",,,,"17.5",,,,"1498",,,,"Lick, Body Slam, Superpower",,,"143;446","143;446"
"146","Moltres","Moltres","FALSE",,"109",,,,"1/15/14",,,,"16",,,,"1493",,,,"Fire Spin, Sky Attack, Ancient Power",,,"146","146"
"146","Moltres (Shadow)","Moltres","TRUE",,"122",,,,"1/15/14",,,,"16",,,,"1493",,,,"Fire Spin, Sky Attack, Ancient Power",,,"146","146"
"153","Bayleef","Chikorita","FALSE",,"172",,,,"3/15/14",,,,"50",,,,"1494",,,,"Magical Leaf, Ancient Power, Energy Ball",,,"152;153;154","153;154"
"153","Bayleef (Shadow)","Chikorita","TRUE",,"198",,,,"3/15/14",,,,"50",,,,"1494",,,,"Magical Leaf, Ancient Power, Energy Ball",,,"152;153;154","153;154"
"154","Meganium","Chikorita","FALSE",,"95",,,,"0/10/15",,,,"24",,,,"1499",,,,"Vine Whip, Frenzy Plant, Earthquake",,,"152;153;154","154"
"154","Meganium (Shadow)","Chikorita","TRUE",,"148",,,,"0/10/15",,,,"24",,,,"1499",,,,"Vine Whip, Frenzy Plant, Earthquake",,,"152;153;154","154"
"156","Quilava","Cyndaquil","FALSE",,"310",,,,"0/13/15",,,,"40",,,,"1496",,,,"Ember, Flame Charge, Dig",,,"155;156;157","156;157"
"156","Quilava (Shadow)","Cyndaquil","TRUE",,"321",,,,"0/13/15",,,,"40",,,,"1496",,,,"Ember, Flame Charge, Dig",,,"155;156;157","156;157"
"157","Typhlosion","Cyndaquil","FALSE",,"134",,,,"0/15/13",,,,"19.5",,,,"1488",,,,"Incinerate, Blast Burn, Thunder Punch",,,"155;156;157","157"
"157","Typhlosion (Hisuian)","Cyndaquil","FALSE",,"244",,,,"0/11/12",,,,"19",,,,"1500",,,,"Hex, Fire Punch, Shadow Ball",,,"155;156;157","157"
"157","Typhlosion (Shadow)","Cyndaquil","TRUE",,"105",,,,"0/15/13",,,,"19.5",,,,"1488",,,,"Incinerate, Blast Burn, Thunder Punch",,,"155;156;157","157"
"162","Furret","Sentret","FALSE",,"64",,,,"1/15/14",,,,"35.5",,,,"1500",,,,"Sucker Punch, Brick Break, Dig",,,"161;162","162"
"164","Noctowl","Hoothoot","FALSE",,"15",,,,"1/14/15",,,,"28.5",,,,"1494",,,,"Wing Attack, Sky Attack, Night Shade",,,"163;164","164"
"182","Bellossom","Bellossom","FALSE",,"123",,,,"1/14/14",,,,"25",,,,"1499",,,,"Bullet Seed, Leaf Blade, Return",,,"43;44;182","182"
"182","Bellossom (Shadow)","Bellossom","TRUE",,"155",,,,"1/14/14",,,,"25",,,,"1499",,,,"Bullet Seed, Leaf Blade, Dazzling Gleam",,,"43;44;182","182"
"189","Jumpluff","Hoppip","FALSE",,"4",,,,"0/14/14",,,,"43",,,,"1500",,,,"Fairy Wind, Aerial Ace, Energy Ball",,,"187;188;189","189"
"189","Jumpluff (Shadow)","Hoppip","TRUE",,"6",,,,"0/14/14",,,,"43",,,,"1500",,,,"Fairy Wind, Aerial Ace, Energy Ball",,,"187;188;189","189"
"190","Aipom","Aipom","FALSE",,"182",,,,"14/15/14",,,,"49.5",,,,"1500",,,,"Astonish, Swift, Aerial Ace",,,"190;424","190;424"
"190","Aipom (Shadow)","Aipom","TRUE",,"139",,,,"14/15/14",,,,"49.5",,,,"1500",,,,"Astonish, Swift, Aerial Ace",,,"190;424","190;424"
"192","Sunflora","Sunkern","FALSE",,"341",,,,"0/15/14",,,,"26.5",,,,"1492",,,,"Bullet Seed, Sludge Bomb, Leaf Storm",,,"191;192","192"
"195","Quagsire","Wooper","FALSE",,"13",,,,"0/15/14",,,,"29",,,,"1494",,,,"Mud Shot, Aqua Tail, Stone Edge",,,"194;195","195"
"195","Quagsire (Shadow)","Wooper","TRUE",,"5",,,,"0/15/14",,,,"29",,,,"1494",,,,"Mud Shot, Aqua Tail, Stone Edge",,,"194;195","195"
"203","Girafarig","Girafarig","FALSE",,"62",,,,"0/15/12",,,,"28",,,,"1486",,,,"Confusion, Psychic Fangs, Trailblaze",,,"203;981","203;981"
"203","Girafarig (Shadow)","Girafarig","TRUE",,"92",,,,"0/15/12",,,,"28",,,,"1486",,,,"Confusion, Psychic Fangs, Trailblaze",,,"203;981","203;981"
"206","Dunsparce","Dunsparce","FALSE",,"9",,,,"0/14/12",,,,"40",,,,"1496",,,,"Rollout, Drill Run, Rock Slide",,,"206;982","206;982"
"207","Gligar","Gligar","FALSE",,"24",,,,"0/15/12",,,,"33",,,,"1493",,,,"Fury Cutter, Aerial Ace, Dig",,,"207;472","207;472"
"207","Gligar (Shadow)","Gligar","TRUE",,"22",,,,"0/15/12",,,,"33",,,,"1493",,,,"Fury Cutter, Aerial Ace, Dig",,,"207;472","207;472"
"208","Steelix","Onix","FALSE",,"54",,,,"0/14/15",,,,"24",,,,"1493",,,,"Dragon Tail, Psychic Fangs, Crunch",,,"95;208","208"
"208","Steelix (Shadow)","Onix","TRUE",,"60",,,,"0/14/15",,,,"24",,,,"1493",,,,"Dragon Tail, Psychic Fangs, Crunch",,,"95;208","208"
"216","Teddiursa","Teddiursa","FALSE",,"335",,,,"15/15/14",,,,"50",,,,"1482",,,,"Lick, Swift, Cross Chop",,,"216;217;901","216;217;901"
"216","Teddiursa (Shadow)","Teddiursa","TRUE",,"299",,,,"15/15/14",,,,"50",,,,"1482",,,,"Lick, Swift, Cross Chop",,,"216;217;901","216;217;901"
"217","Ursaring","Teddiursa","FALSE",,"74",,,,"0/14/15",,,,"19",,,,"1499",,,,"Shadow Claw, Swift, Close Combat",,,"216;217;901","217;901"
"217","Ursaring (Shadow)","Teddiursa","TRUE",,"32",,,,"0/14/15",,,,"19",,,,"1499",,,,"Shadow Claw, Swift, Close Combat",,,"216;217;901","217;901"
"219","Magcargo","Slugma","FALSE",,"78",,,,"0/15/14",,,,"38.5",,,,"1492",,,,"Incinerate, Rock Tomb, Overheat",,,"218;219","219"
"221","Piloswine","Swinub","FALSE",,"76",,,,"0/15/10",,,,"24.5",,,,"1497",,,,"Powder Snow, Avalanche, High Horsepower",,,"220;221;473","221;473"
"221","Piloswine (Shadow)","Swinub","TRUE",,"69",,,,"0/15/10",,,,"24.5",,,,"1497",,,,"Powder Snow, Avalanche, High Horsepower",,,"220;221;473","221;473"
"228","Houndour","Houndour","FALSE",,"376",,,,"15/15/15",,,,"50",,,,"1395",,,,"Ember, Crunch, Flamethrower",,,"228;229","228;229"
"228","Houndour (Shadow)","Houndour","TRUE",,"352",,,,"15/15/15",,,,"50",,,,"1395",,,,"Ember, Crunch, Flamethrower",,,"228;229","228;229"
"229","Houndoom","Houndour","FALSE",,"224",,,,"0/13/13",,,,"21.5",,,,"1498",,,,"Snarl, Crunch, Flamethrower",,,"228;229","229"
"229","Houndoom (Shadow)","Houndour","TRUE",,"190",,,,"0/13/13",,,,"21.5",,,,"1498",,,,"Snarl, Crunch, Flamethrower",,,"228;229","229"
"231","Phanpy","Phanpy","FALSE",,"371",,,,"15/15/15",,,,"50",,,,"1364",,,,"Tackle, Trailblaze, Body Slam",,,"231;232","231;232"
"231","Phanpy (Shadow)","Phanpy","TRUE",,"364",,,,"15/15/15",,,,"50",,,,"1364",,,,"Tackle, Trailblaze, Body Slam",,,"231;232","231;232"
"232","Donphan","Phanpy","FALSE",,"71",,,,"0/14/8",,,,"19",,,,"1500",,,,"Mud Slap, Trailblaze, Body Slam",,,"231;232","232"
"232","Donphan (Shadow)","Phanpy","TRUE",,"52",,,,"0/14/8",,,,"19",,,,"1500",,,,"Mud Slap, Trailblaze, Body Slam",,,"231;232","232"
"233","Porygon2","Porygon","FALSE",,"339",,,,"0/12/15",,,,"21",,,,"1500",,,,"Lock On, Tri Attack, Zap Cannon",,,"137;233;474","233;474"
"233","Porygon2 (Shadow)","Porygon","TRUE",,"334",,,,"0/12/15",,,,"21",,,,"1500",,,,"Lock On, Tri Attack, Zap Cannon",,,"137;233;474","233;474"
"234","Stantler","Stantler","FALSE",,"331",,,,"0/11/15",,,,"26.5",,,,"1496",,,,"Tackle, Wild Charge, Stomp",,,"234;899","234;899"
"234","Stantler (Shadow)","Stantler","TRUE",,"349",,,,"0/11/15",,,,"26.5",,,,"1494",,,,"Tackle, Wild Charge, Stomp",,,"234;899","234;899"
"240","Magby","Magmar","FALSE",,"159",,,,"15/15/15",,,,"50",,,,"1496",,,,"Karate Chop, Fire Punch, Brick Break",,,"126;240;467","240"
"241","Miltank","Miltank","FALSE",,"49",,,,"0/14/14",,,,"24.5",,,,"1494",,,,"Rollout, Body Slam, Thunderbolt",,,"241","241"
"242","Blissey","Chansey","FALSE",,"336",,,,"0/15/3",,,,"21.5",,,,"1498",,,,"Zen Headbutt, Wild Charge, Psychic",,,"113;242;440","242;440"
"244","Entei","Entei","FALSE",,"200",,,,"1/15/15",,,,"16",,,,"1500",,,,"Fire Spin, Flame Charge, Scorching Sands",,,"244","244"
"244","Entei (Shadow)","Entei","TRUE",,"201",,,,"1/15/15",,,,"16",,,,"1500",,,,"Fire Spin, Flame Charge, Scorching Sands",,,"244","244"
"247","Pupitar","Larvitar","FALSE",,"393",,,,"0/14/14",,,,"35.5",,,,"1500",,,,"Bite, Ancient Power, Crunch",,,"246;247;248","247;248"
"247","Pupitar (Shadow)","Larvitar","TRUE",,"370",,,,"0/14/14",,,,"35.5",,,,"1500",,,,"Bite, Ancient Power, Crunch",,,"246;247;248","247;248"
"250","Ho-Oh","Ho-oh","FALSE",,"90",,,,"0/13/15",,,,"14.5",,,,"1500",,,,"Incinerate, Brave Bird, Earthquake",,,"250","250"
"250","Ho-Oh (Shadow)","Ho-oh","TRUE",,"114",,,,"0/13/15",,,,"14.5",,,,"1500",,,,"Incinerate, Brave Bird, Earthquake",,,"250","250"
"251","Celebi","Celebi","FALSE",,"304",,,,"0/10/13",,,,"17.5",,,,"1498",,,,"Magical Leaf, Seed Bomb, Leaf Storm",,,"251","251"
"253","Grovyle","Treecko","FALSE",,"97",,,,"0/15/14",,,,"38.5",,,,"1499",,,,"Quick Attack, Leaf Blade, Aerial Ace",,,"252;253;254","253;254"
"253","Grovyle (Shadow)","Treecko","TRUE",,"183",,,,"0/15/14",,,,"38.5",,,,"1499",,,,"Bullet Seed, Leaf Blade, Aerial Ace",,,"252;253;254","253;254"
"254","Sceptile","Treecko","FALSE",,"223",,,,"0/12/15",,,,"20.5",,,,"1497",,,,"Bullet Seed, Leaf Blade, Earthquake",,,"252;253;254","254"
"254","Sceptile (Shadow)","Treecko","TRUE",,"233",,,,"0/12/15",,,,"20.5",,,,"1497",,,,"Bullet Seed, Leaf Blade, Earthquake",,,"252;253;254","254"
"256","Combusken","Torchic","FALSE",,"284",,,,"0/15/14",,,,"39.5",,,,"1497",,,,"Ember, Flame Charge, Rock Slide",,,"255;256;257","256;257"
