"ID","Pokemon","Family","Shadow","Little_Rank","Great_Rank","Ultra_Rank","Master_Rank","Little_IVs","Great_IVs","Ultra_IVs","Master_IVs","Little_Level","Great_Level","Ultra_Level","Master_Level","Little_CP","Great_CP","Ultra_CP","Master_CP","Little_MoveSet","Great_MoveSet","Ultra_MoveSet","Master_MoveSet","Evo_Fam","Evo_Next"
"9","Blastoise (Shadow)","Squirtle","TRUE",,"226",,,,"1/15/15",,,,"23",,,,"1492",,,,"Water Gun, Hydro Cannon, Ice Beam",,,"7;8;9","9"
"12","Butterfree","Caterpie","FALSE",,"936",,,,"0/13/15",,,,"33",,,,"1494",,,,"Confusion, Bug Buzz, Signal Beam",,,"10;11;12","12"
"12","Butterfree (Shadow)","Caterpie","TRUE",,"933",,,,"0/13/15",,,,"33",,,,"1494",,,,"Confusion, Bug Buzz, Signal Beam",,,"10;11;12","12"
"15","Beedrill","Weedle","FALSE",,"198",,,,"0/13/14",,,,"32.5",,,,"1494",,,,"Poison Jab, X-Scissor, Drill Run",,,"13;14;15","15"
"15","Beedrill (Shadow)","Weedle","TRUE",,"185",,,,"0/13/14",,,,"32.5",,,,"1494",,,,"Poison Jab, X-Scissor, Drill Run",,,"13;14;15","15"
"17","Pidgeotto","Pidgey","FALSE",,"625",,,,"15/15/15",,,,"50",,,,"1350",,,,"Wing Attack, Aerial Ace, Return",,,"16;17;18","17;18"
"17","Pidgeotto (Shadow)","Pidgey","TRUE",,"730",,,,"15/15/15",,,,"50",,,,"1350",,,,"Wing Attack, Aerial Ace, Twister",,,"16;17;18","17;18"
"18","Pidgeot","Pidgey","FALSE",,"405",,,,"0/14/14",,,,"27",,,,"1494",,,,"Gust, Feather Dance, Brave Bird",,,"16;17;18","18"
"18","Pidgeot (Shadow)","Pidgey","TRUE",,"435",,,,"0/14/14",,,,"27",,,,"1494",,,,"Gust, Brave Bird, Aerial Ace",,,"16;17;18","18"
"20","Raticate","Rattata","FALSE",,"698",,,,"0/14/15",,,,"36.5",,,,"1494",,,,"Quick Attack, Hyper Fang, Dig",,,"19;20","20"
"20","Raticate (Alolan)","Rattata","FALSE",,"206",,,,"0/13/14",,,,"39",,,,"1496",,,,"Quick Attack, Crunch, Return",,,"19;20","20"
"20","Raticate (Alolan) (Shadow)","Rattata","TRUE",,"318",,,,"0/13/14",,,,"39",,,,"1496",,,,"Quick Attack, Crunch, Hyper Beam",,,"19;20","20"
"20","Raticate (Shadow)","Rattata","TRUE",,"692",,,,"0/14/15",,,,"36.5",,,,"1494",,,,"Quick Attack, Hyper Fang, Dig",,,"19;20","20"
"22","Fearow","Spearow","FALSE",,"725",,,,"0/15/14",,,,"28.5",,,,"1497",,,,"Steel Wing, Fly, Drill Run",,,"21;22","22"
"24","Arbok","Ekans","FALSE",,"847",,,,"0/11/14",,,,"30.5",,,,"1495",,,,"Dragon Tail, Dark Pulse, Sludge Wave",,,"23;24","24"
"24","Arbok (Shadow)","Ekans","TRUE",,"872",,,,"0/11/14",,,,"30.5",,,,"1495",,,,"Dragon Tail, Dark Pulse, Sludge Wave",,,"23;24","24"
"26","Raichu","Pikachu","FALSE",,"492",,,,"0/15/14",,,,"26",,,,"1495",,,,"Volt Switch, Wild Charge, Brick Break",,,"25;26;172","26;172"
"26","Raichu (Alolan)","Pikachu","FALSE",,"381",,,,"1/15/15",,,,"24.5",,,,"1499",,,,"Volt Switch, Wild Charge, Trailblaze",,,"25;26;172","26;172"
"27","Sandshrew","Sandshrew","FALSE",,"531",,,,"15/15/15",,,,"50",,,,"1426",,,,"Sand Attack, Dig, Rock Slide",,,"27;28","27;28"
"27","Sandshrew (Alolan)","Sandshrew","FALSE",,"404",,,,"15/15/15",,,,"50",,,,"1462",,,,"Powder Snow, Night Slash, Blizzard",,,"27;28","27;28"
"27","Sandshrew (Alolan) (Shadow)","Sandshrew","TRUE",,"422",,,,"15/15/15",,,,"50",,,,"1462",,,,"Powder Snow, Night Slash, Blizzard",,,"27;28","27;28"
"27","Sandshrew (Shadow)","Sandshrew","TRUE",,"527",,,,"15/15/15",,,,"50",,,,"1426",,,,"Sand Attack, Dig, Rock Slide",,,"27;28","27;28"
"28","Sandslash","Sandshrew","FALSE",,"181",,,,"0/14/15",,,,"24",,,,"1493",,,,"Sand Attack, Scorching Sands, Night Slash",,,"27;28","28"
"28","Sandslash (Shadow)","Sandshrew","TRUE",,"132",,,,"0/14/15",,,,"24",,,,"1493",,,,"Sand Attack, Scorching Sands, Night Slash",,,"27;28","28"
"30","Nidorina","Nidoran-f","FALSE",,"154",,,,"15/15/15",,,,"50",,,,"1480",,,,"Poison Sting, Poison Fang, Thunderbolt",,,"29;30;31","30;31"
"30","Nidorina (Shadow)","Nidoran-f","TRUE",,"101",,,,"15/15/15",,,,"50",,,,"1480",,,,"Poison Sting, Poison Fang, Dig",,,"29;30;31","30;31"
"31","Nidoqueen","Nidoran-f","FALSE",,"94",,,,"0/15/12",,,,"23",,,,"1499",,,,"Poison Jab, Earth Power, Poison Fang",,,"29;30;31","31"
"31","Nidoqueen (Shadow)","Nidoran-f","TRUE",,"138",,,,"0/15/12",,,,"23",,,,"1499",,,,"Poison Jab, Earth Power, Poison Fang",,,"29;30;31","31"
"33","Nidorino","Nidoran-m","FALSE",,"409",,,,"8/15/15",,,,"49.5",,,,"1500",,,,"Poison Sting, Sludge Bomb, Dig",,,"32;33;34","33;34"
"33","Nidorino (Shadow)","Nidoran-m","TRUE",,"421",,,,"8/15/15",,,,"49.5",,,,"1500",,,,"Poison Sting, Sludge Bomb, Dig",,,"32;33;34","33;34"
"34","Nidoking","Nidoran-m","FALSE",,"546",,,,"0/14/15",,,,"22",,,,"1498",,,,"Double Kick, Sand Tomb, Earth Power",,,"32;33;34","34"
"34","Nidoking (Shadow)","Nidoran-m","TRUE",,"561",,,,"0/14/15",,,,"22",,,,"1498",,,,"Double Kick, Sand Tomb, Earth Power",,,"32;33;34","34"
"35","Clefairy","Clefairy","FALSE",,"965",,,,"15/15/15",,,,"50",,,,"1306",,,,"Zen Headbutt, Swift, Disarming Voice",,,"35;36;173","35;36;173"
"36","Clefable","Clefairy","FALSE",,"4",,,,"0/13/15",,,,"23.5",,,,"1499",,,,"Fairy Wind, Moonblast, Swift",,,"35;36;173","36;173"
"38","Ninetales","Vulpix","FALSE",,"99",,,,"0/15/15",,,,"25",,,,"1494",,,,"Fire Spin, Weather Ball (Fire), Overheat",,,"37;38","38"
"38","Ninetales (Alolan)","Vulpix","FALSE",,"52",,,,"0/14/12",,,,"25",,,,"1498",,,,"Powder Snow, Weather Ball (Ice), Dazzling Gleam",,,"37;38","38"
"38","Ninetales (Alolan) (Shadow)","Vulpix","TRUE",,"46",,,,"0/14/12",,,,"25",,,,"1498",,,,"Powder Snow, Weather Ball (Ice), Dazzling Gleam",,,"37;38","38"
"38","Ninetales (Shadow)","Vulpix","TRUE",,"125",,,,"0/15/15",,,,"25",,,,"1494",,,,"Fire Spin, Weather Ball (Fire), Overheat",,,"37;38","38"
"42","Golbat","Zubat","FALSE",,"317",,,,"0/15/15",,,,"29",,,,"1498",,,,"Wing Attack, Poison Fang, Shadow Ball",,,"41;42;169","42;169"
"42","Golbat (Shadow)","Zubat","TRUE",,"272",,,,"0/15/15",,,,"29",,,,"1498",,,,"Wing Attack, Poison Fang, Shadow Ball",,,"41;42;169","42;169"
"43","Oddish","Oddish","FALSE",,"723",,,,"15/15/15",,,,"50",,,,"1389",,,,"Razor Leaf, Seed Bomb, Sludge Bomb",,,"43;44;45","43;44;45"
"43","Oddish (Shadow)","Oddish","TRUE",,"655",,,,"15/15/15",,,,"50",,,,"1389",,,,"Razor Leaf, Seed Bomb, Sludge Bomb",,,"43;44;45","43;44;45"
"44","Gloom","Oddish","FALSE",,"519",,,,"0/12/14",,,,"39.5",,,,"1500",,,,"Razor Leaf, Sludge Bomb, Petal Blizzard",,,"43;44;45","44;45"
"44","Gloom (Shadow)","Oddish","TRUE",,"458",,,,"0/12/14",,,,"39.5",,,,"1500",,,,"Razor Leaf, Sludge Bomb, Petal Blizzard",,,"43;44;45","44;45"
"45","Vileplume","Oddish","FALSE",,"579",,,,"0/15/14",,,,"22",,,,"1498",,,,"Razor Leaf, Sludge Bomb, Petal Blizzard",,,"43;44;45","45"
"45","Vileplume (Shadow)","Oddish","TRUE",,"455",,,,"0/15/14",,,,"22",,,,"1498",,,,"Razor Leaf, Sludge Bomb, Moonblast",,,"43;44;45","45"
"47","Parasect","Paras","FALSE",,"469",,,,"0/13/15",,,,"32",,,,"1495",,,,"Fury Cutter, X-Scissor, Cross Poison",,,"46;47","47"
"49","Venomoth","Venonat","FALSE",,"685",,,,"0/13/15",,,,"27.5",,,,"1499",,,,"Infestation, Poison Fang, Bug Buzz",,,"48;49","49"
"49","Venomoth (Shadow)","Venonat","TRUE",,"694",,,,"0/13/15",,,,"27.5",,,,"1499",,,,"Infestation, Poison Fang, Bug Buzz",,,"48;49","49"
"51","Dugtrio","Diglett","FALSE",,"208",,,,"0/14/15",,,,"44",,,,"1495",,,,"Mud Slap, Mud Bomb, Stone Edge",,,"50;51","51"
"51","Dugtrio (Alolan)","Diglett","FALSE",,"108",,,,"0/14/15",,,,"29.5",,,,"1497",,,,"Mud Slap, Mud Bomb, Iron Head",,,"50;51","51"
"51","Dugtrio (Alolan) (Shadow)","Diglett","TRUE",,"64",,,,"0/14/15",,,,"29.5",,,,"1497",,,,"Mud Slap, Mud Bomb, Iron Head",,,"50;51","51"
"51","Dugtrio (Shadow)","Diglett","TRUE",,"192",,,,"0/14/15",,,,"44",,,,"1495",,,,"Mud Slap, Mud Bomb, Stone Edge",,,"50;51","51"
"53","Persian","Meowth","FALSE",,"793",,,,"0/14/13",,,,"39",,,,"1496",,,,"Feint Attack, Night Slash, Power Gem",,,"52;53;863","53"
"53","Persian (Alolan)","Meowth","FALSE",,"832",,,,"1/15/15",,,,"34.5",,,,"1498",,,,"Feint Attack, Foul Play, Play Rough",,,"52;53;863","53"
"53","Persian (Shadow)","Meowth","TRUE",,"805",,,,"0/14/13",,,,"39",,,,"1496",,,,"Feint Attack, Night Slash, Power Gem",,,"52;53;863","53"
"55","Golduck","Psyduck","FALSE",,"356",,,,"0/10/14",,,,"23.5",,,,"1499",,,,"Water Gun, Cross Chop, Liquidation",,,"54;55","55"
"55","Golduck (Shadow)","Psyduck","TRUE",,"321",,,,"0/10/14",,,,"23.5",,,,"1499",,,,"Water Gun, Cross Chop, Liquidation",,,"54;55","55"
"56","Mankey","Mankey","FALSE",,"539",,,,"15/15/15",,,,"50",,,,"1317",,,,"Karate Chop, Cross Chop, Return",,,"56;57;979","56;57;979"
"56","Mankey (Shadow)","Mankey","TRUE",,"451",,,,"15/15/15",,,,"50",,,,"1317",,,,"Karate Chop, Cross Chop, Brick Break",,,"56;57;979","56;57;979"
"57","Primeape","Mankey","FALSE",,"67",,,,"1/15/14",,,,"24.5",,,,"1497",,,,"Karate Chop, Ice Punch, Cross Chop",,,"56;57;979","57;979"
"57","Primeape (Shadow)","Mankey","TRUE",,"29",,,,"1/15/14",,,,"24.5",,,,"1497",,,,"Karate Chop, Ice Punch, Cross Chop",,,"56;57;979","57;979"
"58","Growlithe","Growlithe","FALSE",,"697",,,,"15/15/15",,,,"50",,,,"1405",,,,"Ember, Body Slam, Flamethrower",,,"58;59","58;59"
"58","Growlithe (Hisuian)","Growlithe","FALSE",,"804",,,,"15/15/14",,,,"50",,,,"1495",,,,"Ember, Rock Slide, Crunch",,,"58;59","58;59"
"58","Growlithe (Shadow)","Growlithe","TRUE",,"675",,,,"15/15/15",,,,"50",,,,"1405",,,,"Ember, Body Slam, Flamethrower",,,"58;59","58;59"
"59","Arcanine","Growlithe","FALSE",,"662",,,,"0/14/15",,,,"18.5",,,,"1497",,,,"Snarl, Wild Charge, Psychic Fangs",,,"58;59","59"
"59","Arcanine (Hisuian)","Growlithe","FALSE",,"844",,,,"0/14/10",,,,"18",,,,"1498",,,,"Snarl, Wild Charge, Rock Slide",,,"58;59","59"
"59","Arcanine (Shadow)","Growlithe","TRUE",,"667",,,,"0/14/15",,,,"18.5",,,,"1497",,,,"Snarl, Wild Charge, Psychic Fangs",,,"58;59","59"
"61","Poliwhirl","Poliwag","FALSE",,"339",,,,"6/15/15",,,,"49.5",,,,"1500",,,,"Bubble, Scald, Mud Bomb",,,"60;61;62","61;62"
"61","Poliwhirl (Shadow)","Poliwag","TRUE",,"344",,,,"6/15/15",,,,"49.5",,,,"1500",,,,"Bubble, Scald, Mud Bomb",,,"60;61;62","61;62"
"62","Poliwrath","Poliwag","FALSE",,"126",,,,"0/14/15",,,,"22",,,,"1500",,,,"Counter, Scald, Icy Wind",,,"60;61;62","62"
"62","Poliwrath (Shadow)","Poliwag","TRUE",,"199",,,,"0/14/15",,,,"22",,,,"1500",,,,"Counter, Scald, Icy Wind",,,"60;61;62","62"
"64","Kadabra","Abra","FALSE",,"966",,,,"2/15/14",,,,"27",,,,"1496",,,,"Psycho Cut, Shadow Ball, Return",,,"63;64;65","64;65"
"65","Alakazam","Abra","FALSE",,"830",,,,"1/15/15",,,,"18",,,,"1499",,,,"Psycho Cut, Fire Punch, Shadow Ball",,,"63;64;65","65"
"65","Alakazam (Shadow)","Abra","TRUE",,"794",,,,"1/15/15",,,,"18",,,,"1499",,,,"Psycho Cut, Fire Punch, Shadow Ball",,,"63;64;65","65"
"66","Machop","Machop","FALSE",,"103",,,,"15/15/15",,,,"50",,,,"1445",,,,"Karate Chop, Cross Chop, Return",,,"66;67;68","66;67;68"
"66","Machop (Shadow)","Machop","TRUE",,"157",,,,"15/15/15",,,,"50",,,,"1445",,,,"Karate Chop, Cross Chop, Brick Break",,,"66;67;68","66;67;68"
"67","Machoke","Machop","FALSE",,"42",,,,"0/15/14",,,,"28",,,,"1498",,,,"Karate Chop, Cross Chop, Return",,,"66;67;68","67;68"
"67","Machoke (Shadow)","Machop","TRUE",,"16",,,,"0/15/14",,,,"28",,,,"1498",,,,"Karate Chop, Cross Chop, Dynamic Punch",,,"66;67;68","67;68"
"68","Machamp","Machop","FALSE",,"21",,,,"0/14/11",,,,"18.5",,,,"1497",,,,"Karate Chop, Cross Chop, Stone Edge",,,"66;67;68","68"
"68","Machamp (Shadow)","Machop","TRUE",,"5",,,,"0/14/11",,,,"18.5",,,,"1497",,,,"Karate Chop, Cross Chop, Stone Edge",,,"66;67;68","68"
"70","Weepinbell","Bellsprout","FALSE",,"508",,,,"1/15/15",,,,"40.5",,,,"1493",,,,"Bullet Seed, Power Whip, Sludge Bomb",,,"69;70;71","70;71"
"70","Weepinbell (Shadow)","Bellsprout","TRUE",,"537",,,,"1/15/15",,,,"40.5",,,,"1497",,,,"Bullet Seed, Power Whip, Sludge Bomb",,,"69;70;71","70;71"
"71","Victreebel","Bellsprout","FALSE",,"201",,,,"1/15/15",,,,"23",,,,"1500",,,,"Magical Leaf, Leaf Blade, Sludge Bomb",,,"69;70;71","71"
"71","Victreebel (Shadow)","Bellsprout","TRUE",,"309",,,,"1/15/15",,,,"23",,,,"1500",,,,"Magical Leaf, Leaf Blade, Acid Spray",,,"69;70;71","71"
"72","Tentacool","Tentacool","FALSE",,"877",,,,"15/15/15",,,,"50",,,,"1176",,,,"Poison Sting, Water Pulse, Wrap",,,"72;73","72;73"
"72","Tentacool (Shadow)","Tentacool","TRUE",,"873",,,,"15/15/15",,,,"50",,,,"1176",,,,"Poison Sting, Water Pulse, Wrap",,,"72;73","72;73"
"73","Tentacruel","Tentacool","FALSE",,"169",,,,"1/15/14",,,,"23.5",,,,"1496",,,,"Poison Jab, Acid Spray, Scald",,,"72;73","73"
"73","Tentacruel (Shadow)","Tentacool","TRUE",,"240",,,,"1/15/14",,,,"23.5",,,,"1496",,,,"Poison Jab, Acid Spray, Scald",,,"72;73","73"
"74","Geodude","Geodude","FALSE",,"826",,,,"15/15/15",,,,"50",,,,"1462",,,,"Rock Throw, Rock Slide, Dig",,,"74;75;76","74;75;76"
"74","Geodude (Alolan)","Geodude","FALSE",,"789",,,,"15/15/15",,,,"50",,,,"1462",,,,"Volt Switch, Rock Slide, Thunderbolt",,,"74;75;76","74;75;76"
"74","Geodude (Alolan) (Shadow)","Geodude","TRUE",,"781",,,,"15/15/15",,,,"50",,,,"1462",,,,"Volt Switch, Rock Slide, Thunderbolt",,,"74;75;76","74;75;76"
"74","Geodude (Shadow)","Geodude","TRUE",,"720",,,,"15/15/15",,,,"50",,,,"1462",,,,"Rock Throw, Rock Slide, Dig",,,"74;75;76","74;75;76"
"75","Graveler","Geodude","FALSE",,"560",,,,"0/14/15",,,,"30.5",,,,"1500",,,,"Mud Slap, Stone Edge, Dig",,,"74;75;76","75;76"
"75","Graveler (Alolan)","Geodude","FALSE",,"495",,,,"0/14/15",,,,"30.5",,,,"1500",,,,"Volt Switch, Stone Edge, Rock Blast",,,"74;75;76","75;76"
"75","Graveler (Alolan) (Shadow)","Geodude","TRUE",,"497",,,,"0/14/15",,,,"30.5",,,,"1500",,,,"Volt Switch, Stone Edge, Rock Blast",,,"74;75;76","75;76"
"75","Graveler (Shadow)","Geodude","TRUE",,"569",,,,"0/14/15",,,,"30.5",,,,"1500",,,,"Mud Slap, Stone Edge, Dig",,,"74;75;76","75;76"
"76","Golem","Geodude","FALSE",,"368",,,,"1/14/15",,,,"19",,,,"1497",,,,"Mud Slap, Stone Edge, Rock Blast",,,"74;75;76","76"
"76","Golem (Alolan)","Geodude","FALSE",,"362",,,,"1/14/15",,,,"19",,,,"1497",,,,"Rollout, Wild Charge, Rock Blast",,,"74;75;76","76"
"76","Golem (Alolan) (Shadow)","Geodude","TRUE",,"296",,,,"1/14/15",,,,"19",,,,"1497",,,,"Rollout, Wild Charge, Rock Blast",,,"74;75;76","76"
"76","Golem (Shadow)","Geodude","TRUE",,"314",,,,"1/14/15",,,,"19",,,,"1497",,,,"Mud Slap, Stone Edge, Rock Blast",,,"74;75;76","76"
"77","Ponyta","Ponyta","FALSE",,"679",,,,"0/15/14",,,,"37.5",,,,"1500",,,,"Ember, Flame Charge, Stomp",,,"77;78","77;78"
"77","Ponyta (Galarian)","Ponyta","FALSE",,"773",,,,"0/15/14",,,,"37.5",,,,"1500",,,,"Psycho Cut, Swift, Play Rough",,,"77;78","77;78"
"78","Rapidash","Ponyta","FALSE",,"279",,,,"0/13/15",,,,"23",,,,"1498",,,,"Incinerate, Flame Charge, Wild Charge",,,"77;78","78"
"78","Rapidash (Galarian)","Ponyta","FALSE",,"190",,,,"0/13/15",,,,"23",,,,"1498",,,,"Fairy Wind, Body Slam, Wild Charge",,,"77;78","78"
"79","Slowpoke","Slowpoke","FALSE",,"703",,,,"15/15/15",,,,"50",,,,"1386",,,,"Confusion, Psyshock, Water Pulse",,,"79;80;199","79;80;199"
"79","Slowpoke (Galarian)","Slowpoke","FALSE",,"681",,,,"15/15/15",,,,"50",,,,"1386",,,,"Confusion, Psyshock, Surf",,,"79;80;199","79;80;199"
"79","Slowpoke (Shadow)","Slowpoke","TRUE",,"740",,,,"15/15/15",,,,"50",,,,"1386",,,,"Confusion, Psyshock, Water Pulse",,,"79;80;199","79;80;199"
"80","Slowbro","Slowpoke","FALSE",,"542",,,,"0/13/15",,,,"22.5",,,,"1493",,,,"Water Gun, Surf, Ice Beam",,,"79;80","80"
"80","Slowbro (Galarian)","Slowpoke","FALSE",,"182",,,,"0/14/11",,,,"23.5",,,,"1493",,,,"Poison Jab, Scald, Brutal Swing",,,"79;80","80"
"80","Slowbro (Shadow)","Slowpoke","TRUE",,"606",,,,"0/13/15",,,,"22.5",,,,"1493",,,,"Water Gun, Surf, Ice Beam",,,"79;80","80"
"81","Magnemite","Magnemite","FALSE",,"480",,,,"12/15/13",,,,"50",,,,"1495",,,,"Volt Switch, Magnet Bomb, Discharge",,,"81;82;462","81;82;462"
"81","Magnemite (Shadow)","Magnemite","TRUE",,"425",,,,"12/15/13",,,,"50",,,,"1495",,,,"Volt Switch, Magnet Bomb, Discharge",,,"81;82;462","81;82;462"
"82","Magneton","Magnemite","FALSE",,"439",,,,"0/15/15",,,,"22.5",,,,"1500",,,,"Volt Switch, Discharge, Magnet Bomb",,,"81;82;462","82;462"
"82","Magneton (Shadow)","Magnemite","TRUE",,"389",,,,"0/15/15",,,,"22.5",,,,"1500",,,,"Volt Switch, Magnet Bomb, Discharge",,,"81;82;462","82;462"
"83","Farfetch'd","Farfetchd","FALSE",,"260",,,,"15/15/15",,,,"50",,,,"1397",,,,"Fury Cutter, Leaf Blade, Aerial Ace",,,"83;865","83;865"
"83","Farfetch'd (Galarian)","Farfetchd","FALSE",,"255",,,,"0/15/15",,,,"38",,,,"1494",,,,"Fury Cutter, Leaf Blade, Brave Bird",,,"83;865","83;865"
"85","Dodrio","Doduo","FALSE",,"825",,,,"0/12/15",,,,"24",,,,"1494",,,,"Steel Wing, Brave Bird, Drill Peck",,,"84;85","85"
"86","Seel","Seel","FALSE",,"712",,,,"15/15/15",,,,"50",,,,"1098",,,,"Water Gun, Aqua Tail, Icy Wind",,,"86;87","86;87"
"88","Grimer","Grimer","FALSE",,"89",,,,"10/15/14",,,,"50",,,,"1493",,,,"Mud Slap, Mud Bomb, Sludge Bomb",,,"88;89","88;89"
"88","Grimer (Alolan)","Grimer","FALSE",,"247",,,,"10/15/14",,,,"50",,,,"1500",,,,"Poison Jab, Crunch, Sludge Bomb",,,"88;89","88;89"
"88","Grimer (Alolan) (Shadow)","Grimer","TRUE",,"311",,,,"10/15/14",,,,"50",,,,"1500",,,,"Poison Jab, Crunch, Sludge Bomb",,,"88;89","88;89"
"88","Grimer (Shadow)","Grimer","TRUE",,"77",,,,"10/15/14",,,,"50",,,,"1500",,,,"Mud Slap, Mud Bomb, Sludge Bomb",,,"88;89","88;89"
"89","Muk","Grimer","FALSE",,"324",,,,"0/15/14",,,,"20.5",,,,"1497",,,,"Poison Jab, Thunder Punch, Dark Pulse",,,"88;89","89"
"89","Muk (Alolan)","Grimer","FALSE",,"337",,,,"0/15/14",,,,"20.5",,,,"1497",,,,"Poison Jab, Dark Pulse, Acid Spray",,,"88;89","89"
"89","Muk (Alolan) (Shadow)","Grimer","TRUE",,"350",,,,"0/15/14",,,,"20.5",,,,"1497",,,,"Poison Jab, Dark Pulse, Acid Spray",,,"88;89","89"
"89","Muk (Shadow)","Grimer","TRUE",,"275",,,,"0/15/14",,,,"20.5",,,,"1497",,,,"Poison Jab, Thunder Punch, Dark Pulse",,,"88;89","89"
"91","Cloyster","Shellder","FALSE",,"550",,,,"0/13/13",,,,"22.5",,,,"1499",,,,"Ice Shard, Icy Wind, Liquidation",,,"90;91","91"
"91","Cloyster (Shadow)","Shellder","TRUE",,"576",,,,"0/13/13",,,,"22.5",,,,"1499",,,,"Ice Shard, Icy Wind, Liquidation",,,"90;91","91"
"93","Haunter","Gastly","FALSE",,"164",,,,"1/15/14",,,,"28.5",,,,"1493",,,,"Shadow Claw, Shadow Punch, Ice Punch",,,"92;93;94","93;94"
"93","Haunter (Shadow)","Gastly","TRUE",,"297",,,,"1/15/14",,,,"28.5",,,,"1493",,,,"Shadow Claw, Ice Punch, Shadow Ball",,,"92;93;94","93;94"
"94","Gengar","Gastly","FALSE",,"123",,,,"0/13/13",,,,"19.5",,,,"1500",,,,"Shadow Claw, Shadow Punch, Sludge Bomb",,,"92;93;94","94"
"94","Gengar (Shadow)","Gastly","TRUE",,"87",,,,"0/13/13",,,,"19.5",,,,"1500",,,,"Shadow Claw, Shadow Punch, Sludge Bomb",,,"92;93;94","94"
"95","Onix","Onix","FALSE",,"729",,,,"15/15/14",,,,"50",,,,"1245",,,,"Rock Throw, Breaking Swipe, Stone Edge",,,"95;208","95;208"
"95","Onix (Shadow)","Onix","TRUE",,"766",,,,"15/15/14",,,,"50",,,,"1245",,,,"Rock Throw, Breaking Swipe, Stone Edge",,,"95;208","95;208"
"96","Drowzee","Drowzee","FALSE",,"906",,,,"15/15/14",,,,"50",,,,"1176",,,,"Confusion, Psyshock, Return",,,"96;97","96;97"
"96","Drowzee (Shadow)","Drowzee","TRUE",,"914",,,,"15/15/14",,,,"50",,,,"1176",,,,"Confusion, Psyshock, Psychic",,,"96;97","96;97"
"97","Hypno","Drowzee","FALSE",,"273",,,,"0/13/13",,,,"28",,,,"1499",,,,"Confusion, Shadow Ball, Thunder Punch",,,"96;97","97"
"97","Hypno (Shadow)","Drowzee","TRUE",,"432",,,,"0/13/13",,,,"28",,,,"1499",,,,"Confusion, Thunder Punch, Fire Punch",,,"96;97","97"
"98","Krabby","Krabby","FALSE",,"840",,,,"0/15/15",,,,"43",,,,"1499",,,,"Bubble, Razor Shell, Water Pulse",,,"98;99","98;99"
"99","Kingler","Krabby","FALSE",,"700",,,,"0/9/15",,,,"20",,,,"1495",,,,"Bubble, Crabhammer, X-Scissor",,,"98;99","99"
"101","Electrode","Voltorb","FALSE",,"611",,,,"1/15/15",,,,"27",,,,"1496",,,,"Volt Switch, Discharge, Foul Play",,,"100;101","101"
