"ID","Pokemon","Family","Shadow","Little_Rank","Great_Rank","Ultra_Rank","Master_Rank","Little_IVs","Great_IVs","Ultra_IVs","Master_IVs","Little_Level","Great_Level","Ultra_Level","Master_Level","Little_CP","Great_CP","Ultra_CP","Master_CP","Little_MoveSet","Great_MoveSet","Ultra_MoveSet","Master_MoveSet","Evo_Fam","Evo_Next"
"6","Charizard (Shadow)","Charmander","TRUE","602","279","273","182","6/15/14","0/15/13","0/13/15","15/15/15","6.5","19.5","35","50","496","1488","2497","3266","Air Slash, Blast Burn, Dragon Claw","Fire Spin, Blast Burn, Dragon Claw","Dragon Breath, Blast Burn, Dragon Claw","Dragon Breath, Blast Burn, Dragon Claw","4;5;6","6"
"7","Squirtle","Squirtle","FALSE","110",,,,"0/15/14",,,,"21.5",,,,"497",,,,"Bubble, Aqua Jet, Aqua Tail",,,,"7;8;9","7;8;9"
"7","Squirtle (Shadow)","Squirtle","TRUE","206",,,,"0/15/14",,,,"21.5",,,,"497",,,,"Bubble, Aqua Jet, Aqua Tail",,,,"7;8;9","7;8;9"
"8","Wartortle","Squirtle","FALSE","376","518",,,"0/12/10","0/14/15",,,"13.5","50",,,"497","1496",,,"Bite, Aqua Jet, Hydro Pump","Water Gun, Ice Beam, Hydro Pump",,,"7;8;9","8;9"
"8","Wartortle (Shadow)","Squirtle","TRUE","274","691",,,"0/12/10","0/14/15",,,"13.5","50",,,"497","1496",,,"Bite, Aqua Jet, Frustration","Water Gun, Ice Beam, Hydro Pump",,,"7;8;9","8;9"
"9","Blastoise","Squirtle","FALSE","417","118","51","276","0/15/7","1/15/15","0/12/15","15/15/15","8","23","48.5","50","496","1492","2495","2788","Bite, Flash Cannon, Hydro Cannon","Water Gun, Hydro Cannon, Ice Beam","Water Gun, Hydro Cannon, Ice Beam","Water Gun, Hydro Cannon, Ice Beam","7;8;9","9"
"9","Blastoise (Shadow)","Squirtle","TRUE","296","222","107","284","0/15/7","1/15/15","0/12/15","15/15/15","8","23","48.5","50","496","1492","2495","2788","Bite, Flash Cannon, Frustration","Water Gun, Hydro Cannon, Ice Beam","Water Gun, Hydro Cannon, Ice Beam","Water Gun, Hydro Cannon, Ice Beam","7;8;9","9"
"12","Butterfree","Caterpie","FALSE",,"953",,,,"0/13/15",,,,"33",,,,"1494",,,,"Confusion, Bug Buzz, Signal Beam",,,"10;11;12","12"
"13","Weedle","Weedle","FALSE","644",,,,"13/15/15",,,,"49.5",,,,"498",,,,"Bug Bite, Return, Struggle",,,,"13;14;15","13;14;15"
"13","Weedle (Shadow)","Weedle","TRUE","570",,,,"13/15/15",,,,"49.5",,,,"498",,,,"Bug Bite, Frustration, Struggle",,,,"13;14;15","13;14;15"
"14","Kakuna","Weedle","FALSE","481",,,,"15/15/15",,,,"50",,,,"488",,,,"Bug Bite, Return, Struggle",,,,"13;14;15","14;15"
"14","Kakuna (Shadow)","Weedle","TRUE","415",,,,"15/15/15",,,,"50",,,,"488",,,,"Bug Bite, Frustration, Struggle",,,,"13;14;15","14;15"
"15","Beedrill","Weedle","FALSE","668","205","576",,"0/12/13","0/13/14","15/15/15",,"10.5","32.5","50",,"497","1494","2087",,"Bug Bite, Aerial Ace, Drill Run","Poison Jab, X-Scissor, Drill Run","Poison Jab, Drill Run, X-Scissor",,"13;14;15","15"
"15","Beedrill (Shadow)","Weedle","TRUE","651","226","560",,"0/12/13","0/13/14","15/15/15",,"10.5","32.5","50",,"497","1494","2087",,"Bug Bite, Aerial Ace, Drill Run","Poison Jab, X-Scissor, Drill Run","Poison Jab, Drill Run, X-Scissor",,"13;14;15","15"
"16","Pidgey","Pidgey","FALSE","73",,,,"0/15/15",,,,"30.5",,,,"498",,,,"Quick Attack, Aerial Ace, Air Cutter",,,,"16;17;18","16;17;18"
"16","Pidgey (Shadow)","Pidgey","TRUE","201",,,,"0/15/15",,,,"30.5",,,,"498",,,,"Quick Attack, Aerial Ace, Air Cutter",,,,"16;17;18","16;17;18"
"17","Pidgeotto","Pidgey","FALSE","555","713",,,"1/14/14","15/15/15",,,"16.5","50",,,"500","1350",,,"Steel Wing, Aerial Ace, Air Cutter","Wing Attack, Aerial Ace, Return",,,"16;17;18","17;18"
"17","Pidgeotto (Shadow)","Pidgey","TRUE","547","838",,,"1/14/14","15/15/15",,,"16.5","50",,,"500","1350",,,"Steel Wing, Aerial Ace, Air Cutter","Wing Attack, Aerial Ace, Twister",,,"16;17;18","17;18"
"18","Pidgeot","Pidgey","FALSE","511","391","219","521","1/15/13","0/14/14","15/15/15","15/15/15","9","27","50","50","500","1494","2407","2407","Air Slash, Aerial Ace, Air Cutter","Gust, Feather Dance, Brave Bird","Gust, Feather Dance, Brave Bird","Gust, Brave Bird, Aerial Ace","16;17;18","18"
"18","Pidgeot (Shadow)","Pidgey","TRUE","443","460","289","528","1/15/13","0/14/14","15/15/15","15/15/15","9","27","50","50","500","1494","2407","2407","Air Slash, Aerial Ace, Air Cutter","Gust, Brave Bird, Aerial Ace","Gust, Brave Bird, Aerial Ace","Gust, Brave Bird, Aerial Ace","16;17;18","18"
"19","Rattata","Rattata","FALSE","494",,,,"1/15/15",,,,"27",,,,"498",,,,"Quick Attack, Body Slam, Dig",,,,"19;20","19;20"
"19","Rattata (Alolan)","Rattata","FALSE","702",,,,"1/15/15",,,,"27",,,,"498",,,,"Quick Attack, Crunch, Hyper Fang",,,,"19;20","19;20"
"19","Rattata (Alolan) (Shadow)","Rattata","TRUE","770",,,,"1/15/15",,,,"27",,,,"498",,,,"Quick Attack, Crunch, Frustration",,,,"19;20","19;20"
"19","Rattata (Shadow)","Rattata","TRUE","627",,,,"1/15/15",,,,"27",,,,"498",,,,"Quick Attack, Body Slam, Dig",,,,"19;20","19;20"
"20","Raticate","Rattata","FALSE","586","644",,,"1/15/15","0/14/15",,,"11","36.5",,,"498","1494",,,"Bite, Dig, Hyper Beam","Quick Attack, Hyper Fang, Dig",,,"19;20","20"
"20","Raticate (Alolan)","Rattata","FALSE","107","160","677",,"0/15/12","0/13/14","15/15/15",,"11.5","39","50",,"499","1496","1927",,"Bite, Crunch, Hyper Beam","Quick Attack, Crunch, Return","Quick Attack, Crunch, Hyper Fang",,"19;20","20"
"20","Raticate (Alolan) (Shadow)","Rattata","TRUE","59","234","678",,"0/15/12","0/13/14","15/15/15",,"11.5","39","50",,"499","1496","1927",,"Bite, Crunch, Frustration","Quick Attack, Crunch, Hyper Beam","Quick Attack, Crunch, Hyper Fang",,"19;20","20"
"20","Raticate (Shadow)","Rattata","TRUE","482","674",,,"1/15/15","0/14/15",,,"11","36.5",,,"498","1494",,,"Bite, Dig, Frustration","Quick Attack, Hyper Fang, Dig",,,"19;20","20"
"21","Spearow","Spearow","FALSE","649",,,,"0/15/14",,,,"25",,,,"500",,,,"Peck, Aerial Ace, Drill Peck",,,,"21;22","21;22"
"22","Fearow","Spearow","FALSE","681","819","660",,"0/15/15","0/15/14","15/15/15",,"9.5","28.5","50",,"499","1497","2257",,"Peck, Aerial Ace, Drill Run","Steel Wing, Fly, Drill Run","Steel Wing, Fly, Drill Run",,"21;22","22"
"23","Ekans","Ekans","FALSE","808",,,,"0/14/15",,,,"21.5",,,,"500",,,,"Acid, Gunk Shot, Poison Fang",,,,"23;24","23;24"
"23","Ekans (Shadow)","Ekans","TRUE","754",,,,"0/14/15",,,,"21.5",,,,"500",,,,"Acid, Frustration, Gunk Shot",,,,"23;24","23;24"
"24","Arbok","Ekans","FALSE","790","855","690",,"0/14/14","0/11/14","15/15/14",,"10","30.5","50",,"499","1495","2171",,"Acid, Acid Spray, Dark Pulse","Dragon Tail, Dark Pulse, Sludge Wave","Dragon Tail, Dark Pulse, Sludge Wave",,"23;24","24"
"24","Arbok (Shadow)","Ekans","TRUE","749","883","702",,"0/14/14","0/11/14","15/15/14",,"10","30.5","50",,"499","1495","2171",,"Acid, Acid Spray, Dark Pulse","Dragon Tail, Dark Pulse, Sludge Wave","Dragon Tail, Dark Pulse, Sludge Wave",,"23;24","24"
"25","Pikachu","Pikachu","FALSE","642",,,,"1/15/15",,,,"21",,,,"498",,,,"Thunder Shock, Wild Charge, Surf",,,,"25;26;172","25;26;172"
"25","Pikachu (5th Anniversary)","Pikachu","FALSE","1029",,,,"1/15/15",,,,"21",,,,"498",,,,"Present, Discharge, Fly",,,,"25;26;172","25;26;172"
"25","Pikachu (Flying)","Pikachu","FALSE","909",,,,"1/15/15",,,,"21",,,,"498",,,,"Quick Attack, Discharge, Fly",,,,"25;26;172","25;26;172"
"25","Pikachu (Horizons)","Pikachu","FALSE","911",,,,"1/15/15",,,,"21",,,,"498",,,,"Quick Attack, Discharge, Thunderbolt",,,,"25;26;172","25;26;172"
"25","Pikachu (Kariyushi)","Pikachu","FALSE","912",,,,"1/15/15",,,,"21",,,,"498",,,,"Quick Attack, Discharge, Thunderbolt",,,,"25;26;172","25;26;172"
"25","Pikachu (Libre)","Pikachu","FALSE","263",,,,"1/15/15",,,,"21",,,,"498",,,,"Charm, Flying Press, Play Rough",,,,"25;26;172","25;26;172"
"25","Pikachu (Pop Star)","Pikachu","FALSE","264",,,,"1/15/15",,,,"21",,,,"498",,,,"Charm, Draining Kiss, Play Rough",,,,"25;26;172","25;26;172"
"25","Pikachu (Rock Star)","Pikachu","FALSE","265",,,,"1/15/15",,,,"21",,,,"498",,,,"Charm, Meteor Mash, Play Rough",,,,"25;26;172","25;26;172"
"25","Pikachu (Shaymin Scarf)","Pikachu","FALSE","1027",,,,"1/15/15",,,,"21",,,,"498",,,,"Present, Discharge, Grass Knot",,,,"25;26;172","25;26;172"
"26","Raichu","Pikachu","FALSE",,"376","321",,,"0/15/14","15/15/14",,,"26","50",,,"1495","2467",,,"Volt Switch, Wild Charge, Brick Break","Volt Switch, Brick Break, Wild Charge",,"25;26;172","26;172"
"26","Raichu (Alolan)","Pikachu","FALSE","936","324","233","535","0/9/13","1/15/15","8/15/14","15/15/15","8.5","24.5","50","50","499","1499","2500","2585","Spark, Grass Knot, Psychic","Volt Switch, Wild Charge, Trailblaze","Volt Switch, Trailblaze, Wild Charge","Volt Switch, Wild Charge, Thunder Punch","25;26;172","26;172"
"27","Sandshrew","Sandshrew","FALSE","765","592",,,"0/11/11","15/15/15",,,"16","50",,,"499","1426",,,"Mud Shot, Dig, Rock Slide","Sand Attack, Dig, Rock Slide",,,"27;28","27;28"
"27","Sandshrew (Alolan)","Sandshrew","FALSE","841","322",,,"0/10/14","15/15/15",,,"15.5","50",,,"500","1462",,,"Metal Claw, Blizzard, Gyro Ball","Powder Snow, Night Slash, Blizzard",,,"27;28","27;28"
"27","Sandshrew (Alolan) (Shadow)","Sandshrew","TRUE","842","430",,,"0/10/14","15/15/15",,,"15.5","50",,,"500","1462",,,"Metal Claw, Blizzard, Frustration","Powder Snow, Night Slash, Blizzard",,,"27;28","27;28"
"27","Sandshrew (Shadow)","Sandshrew","TRUE","910","574",,,"0/11/11","15/15/15",,,"16","50",,,"498","1426",,,"Mud Shot, Dig, Frustration","Sand Attack, Dig, Rock Slide",,,"27;28","27;28"
"28","Sandslash","Sandshrew","FALSE","959","268","197","333","3/14/14","0/14/15","2/14/15","15/15/15","8","24","50","50","498","1493","2492","2684","Metal Claw, Bulldoze, Earthquake","Sand Attack, Night Slash, Scorching Sands","Sand Attack, Night Slash, Scorching Sands","Sand Attack, Night Slash, Scorching Sands","27;28","28"
"28","Sandslash (Alolan)","Sandshrew","FALSE","666","31","88","229","0/15/11","0/14/14","0/14/15","15/15/15","8","23.5","49","50","500","1500","2499","2750","Metal Claw, Aerial Ace, Blizzard","Powder Snow, Ice Punch, Drill Run","Shadow Claw, Ice Punch, Drill Run","Powder Snow, Drill Run, Ice Punch","27;28","28"
"28","Sandslash (Alolan) (Shadow)","Sandshrew","TRUE","709","36","77","188","0/15/11","0/14/14","0/14/15","15/15/15","8","23.5","49","50","500","1500","2499","2750","Metal Claw, Aerial Ace, Blizzard","Powder Snow, Ice Punch, Drill Run","Shadow Claw, Ice Punch, Drill Run","Powder Snow, Drill Run, Ice Punch","27;28","28"
"28","Sandslash (Shadow)","Sandshrew","TRUE","950","200","149","320","3/14/14","0/14/15","2/14/15","15/15/15","8","24","50","50","498","1493","2492","2684","Metal Claw, Bulldoze, Earthquake","Sand Attack, Night Slash, Scorching Sands","Sand Attack, Night Slash, Scorching Sands","Sand Attack, Night Slash, Scorching Sands","27;28","28"
"29","Nidoran Female","Nidoran-f","FALSE","115",,,,"0/14/13",,,,"25.5",,,,"496",,,,"Bite, Body Slam, Poison Fang",,,,"29;30;31","29;30;31"
"29","Nidoran Female (Shadow)","Nidoran-f","TRUE","200",,,,"0/14/13",,,,"25.5",,,,"496",,,,"Bite, Body Slam, Frustration",,,,"29;30;31","29;30;31"
"30","Nidorina","Nidoran-f","FALSE","223","125",,,"1/15/14","15/15/15",,,"15","50",,,"499","1480",,,"Bite, Dig, Poison Fang","Poison Sting, Poison Fang, Thunderbolt",,,"29;30;31","30;31"
"30","Nidorina (Shadow)","Nidoran-f","TRUE","250","109",,,"1/15/14","15/15/15",,,"15","50",,,"499","1480",,,"Bite, Dig, Frustration","Poison Sting, Poison Fang, Dig",,,"29;30;31","30;31"
"31","Nidoqueen","Nidoran-f","FALSE","463","116","61","294","0/12/4","0/15/12","0/14/15","15/15/15","8","23","47","50","500","1499","2500","2812","Bite, Earthquake, Earth Power","Poison Jab, Earth Power, Poison Fang","Poison Jab, Poison Fang, Earth Power","Poison Jab, Earth Power, Poison Fang","29;30;31","31"
"31","Nidoqueen (Shadow)","Nidoran-f","TRUE","363","122","57","278","0/12/4","0/15/12","0/14/15","15/15/15","8","23","47","50","500","1499","2500","2812","Bite, Earthquake, Earth Power","Poison Jab, Earth Power, Poison Fang","Poison Jab, Poison Fang, Earth Power","Poison Jab, Earth Power, Poison Fang","29;30;31","31"
"32","Nidoran Male","Nidoran-m","FALSE","773",,,,"0/14/13",,,,"23.5",,,,"495",,,,"Peck, Body Slam, Horn Attack",,,,"32;33;34","32;33;34"
"32","Nidoran Male (Shadow)","Nidoran-m","TRUE","768",,,,"0/14/13",,,,"23.5",,,,"495",,,,"Peck, Body Slam, Frustration",,,,"32;33;34","32;33;34"
"33","Nidorino","Nidoran-m","FALSE","297","450",,,"0/14/15","8/15/15",,,"14","49.5",,,"495","1500",,,"Poison Jab, Dig, Horn Attack","Poison Sting, Sludge Bomb, Dig",,,"32;33;34","33;34"
"33","Nidorino (Shadow)","Nidoran-m","TRUE","564","427",,,"0/14/15","8/15/15",,,"14","49.5",,,"495","1500",,,"Poison Jab, Dig, Frustration","Poison Sting, Sludge Bomb, Dig",,,"32;33;34","33;34"
"34","Nidoking","Nidoran-m","FALSE","928","651","556","464","0/14/14","0/14/15","0/14/14","15/15/15","7.5","22","44","50","500","1498","2486","2902","Double Kick, Earthquake, Earth Power","Double Kick, Sand Tomb, Earth Power","Double Kick, Sand Tomb, Earth Power","Poison Jab, Earth Power, Megahorn","32;33;34","34"
"34","Nidoking (Shadow)","Nidoran-m","TRUE","900","589","495","486","0/14/14","0/14/15","0/14/14","15/15/15","7.5","22","44","50","500","1498","2486","2902","Double Kick, Earthquake, Earth Power","Double Kick, Sand Tomb, Earth Power","Double Kick, Sand Tomb, Earth Power","Poison Jab, Earth Power, Megahorn","32;33;34","34"
"35","Clefairy","Clefairy","FALSE",,"972",,,,"15/15/15",,,,"50",,,,"1306",,,,"Zen Headbutt, Disarming Voice, Swift",,,"35;36;173","35;36;173"
"36","Clefable","Clefairy","FALSE","9","10","3","233","0/14/11","0/13/15","0/15/13","15/15/15","8","23.5","49","50","500","1499","2497","2755","Fairy Wind, Meteor Mash, Swift","Fairy Wind, Moonblast, Swift","Fairy Wind, Swift, Moonblast","Fairy Wind, Swift, Meteor Mash","35;36;173","36;173"
"37","Vulpix","Vulpix","FALSE","177",,,,"0/15/14",,,,"23",,,,"500",,,,"Ember, Weather Ball (Fire), Body Slam",,,,"37;38","37;38"
"37","Vulpix (Alolan)","Vulpix","FALSE","712",,,,"0/15/14",,,,"23",,,,"500",,,,"Powder Snow, Blizzard, Dark Pulse",,,,"37;38","37;38"
"37","Vulpix (Alolan) (Shadow)","Vulpix","TRUE","763",,,,"0/15/14",,,,"23",,,,"500",,,,"Powder Snow, Blizzard, Dark Pulse",,,,"37;38","37;38"
"37","Vulpix (Shadow)","Vulpix","TRUE","247",,,,"0/15/14",,,,"23",,,,"500",,,,"Ember, Weather Ball (Fire), Body Slam",,,,"37;38","37;38"
"38","Ninetales","Vulpix","FALSE","154","136","59","377","0/13/14","0/15/15","9/15/15","15/15/15","8.5","25","50","50","498","1494","2495","2577","Fire Spin, Weather Ball (Fire), Scorching Sands","Fire Spin, Weather Ball (Fire), Overheat","Fire Spin, Weather Ball (Fire), Overheat","Fire Spin, Weather Ball (Fire), Scorching Sands","37;38","38"
"38","Ninetales (Alolan)","Vulpix","FALSE","36","104","105","231","0/8/14","0/14/12","7/15/15","15/15/15","8.5","25","50","50","499","1498","2500","2610","Charm, Blizzard, Dazzling Gleam","Powder Snow, Weather Ball (Ice), Dazzling Gleam","Powder Snow, Weather Ball (Ice), Dazzling Gleam","Powder Snow, Weather Ball (Ice), Psyshock","37;38","38"
"38","Ninetales (Alolan) (Shadow)","Vulpix","TRUE","17","88","58","194","0/8/14","0/14/12","7/15/15","15/15/15","8.5","25","50","50","499","1498","2500","2610","Charm, Blizzard, Dazzling Gleam","Powder Snow, Weather Ball (Ice), Dazzling Gleam","Powder Snow, Weather Ball (Ice), Dazzling Gleam","Powder Snow, Weather Ball (Ice), Psyshock","37;38","38"
"38","Ninetales (Shadow)","Vulpix","TRUE","224","169","56","352","0/13/14","0/15/15","9/15/15","15/15/15","8.5","25","50","50","498","1494","2495","2577","Fire Spin, Weather Ball (Fire), Scorching Sands","Fire Spin, Weather Ball (Fire), Overheat","Fire Spin, Weather Ball (Fire), Overheat","Fire Spin, Weather Ball (Fire), Scorching Sands","37;38","38"
"39","Jigglypuff","Jigglypuff","FALSE","99",,,,"0/14/15",,,,"29",,,,"499",,,,"Feint Attack, Body Slam, Dazzling Gleam",,,,"39;40;174","39;40;174"
"40","Wigglytuff","Jigglypuff","FALSE","6","52","263",,"0/15/13","0/15/12","15/15/15",,"10","30","50",,"496","1495","2178",,"Charm, Dazzling Gleam, Disarming Voice","Charm, Icy Wind, Swift","Charm, Disarming Voice, Icy Wind",,"39;40;174","40;174"
"41","Zubat","Zubat","FALSE","178",,,,"0/15/15",,,,"32",,,,"498",,,,"Bite, Air Cutter, Poison Fang",,,,"41;42;169","41;42;169"
"41","Zubat (Shadow)","Zubat","TRUE","171",,,,"0/15/15",,,,"32",,,,"498",,,,"Bite, Air Cutter, Frustration",,,,"41;42;169","41;42;169"
"42","Golbat","Zubat","FALSE","369","432","519",,"4/15/14","0/15/15","15/15/15",,"9.5","29","50",,"499","1498","2234",,"Bite, Air Cutter, Ominous Wind","Wing Attack, Poison Fang, Shadow Ball","Wing Attack, Poison Fang, Shadow Ball",,"41;42;169","42;169"
"42","Golbat (Shadow)","Zubat","TRUE","238","371","470",,"4/15/14","0/15/15","15/15/15",,"9.5","29","50",,"499","1498","2234",,"Bite, Air Cutter, Frustration","Wing Attack, Poison Fang, Shadow Ball","Wing Attack, Poison Fang, Shadow Ball",,"41;42;169","42;169"
"43","Oddish","Oddish","FALSE",,"777",,,,"15/15/15",,,,"50",,,,"1389",,,,"Razor Leaf, Seed Bomb, Sludge Bomb",,,"43;44;45","43;44;45"
"43","Oddish (Shadow)","Oddish","TRUE",,"686",,,,"15/15/15",,,,"50",,,,"1389",,,,"Razor Leaf, Seed Bomb, Sludge Bomb",,,"43;44;45","43;44;45"
"44","Gloom","Oddish","FALSE",,"600",,,,"0/12/14",,,,"39.5",,,,"1500",,,,"Razor Leaf, Sludge Bomb, Moonblast",,,"43;44;45","44;45"
"44","Gloom (Shadow)","Oddish","TRUE",,"490",,,,"0/12/14",,,,"39.5",,,,"1500",,,,"Razor Leaf, Sludge Bomb, Moonblast",,,"43;44;45","44;45"
"45","Vileplume","Oddish","FALSE",,"661","591","549",,"0/15/14","0/15/14","15/15/15",,"22","44","50",,"1498","2494","2893",,"Razor Leaf, Sludge Bomb, Petal Blizzard","Razor Leaf, Sludge Bomb, Moonblast","Razor Leaf, Sludge Bomb, Moonblast","43;44;45","45"
"45","Vileplume (Shadow)","Oddish","TRUE","780","505","577","527","0/14/15","0/15/14","0/15/14","15/15/15","7.5","22","44","50","499","1498","2494","2893","Acid, Frustration, Moonblast","Razor Leaf, Sludge Bomb, Moonblast","Razor Leaf, Sludge Bomb, Moonblast","Razor Leaf, Sludge Bomb, Moonblast","43;44;45","45"
"46","Paras","Paras","FALSE","626",,,,"0/15/13",,,,"19.5",,,,"497",,,,"Bug Bite, Cross Poison, Seed Bomb",,,,"46;47","46;47"
"47","Parasect","Paras","FALSE","708","535","659",,"0/9/14","0/13/15","15/15/14",,"10.5","32","50",,"500","1495","2102",,"Bug Bite, Cross Poison, Solar Beam","Fury Cutter, X-Scissor, Cross Poison","Fury Cutter, X-Scissor, Cross Poison",,"46;47","47"
"48","Venonat","Venonat","FALSE","192",,,,"0/15/15",,,,"20",,,,"497",,,,"Bug Bite, Poison Fang, Psybeam",,,,"48;49","48;49"
"48","Venonat (Shadow)","Venonat","TRUE","183",,,,"0/15/15",,,,"20",,,,"497",,,,"Bug Bite, Frustration, Poison Fang",,,,"48;49","48;49"
"49","Venomoth","Venonat","FALSE","569","714","641",,"4/15/14","0/13/15","15/15/15",,"9","27.5","50",,"499","1499","2354",,"Bug Bite, Bug Buzz, Poison Fang","Infestation, Poison Fang, Bug Buzz","Confusion, Poison Fang, Silver Wind",,"48;49","49"
"49","Venomoth (Shadow)","Venonat","TRUE","695","730","667",,"4/15/14","0/13/15","15/15/15",,"9","27.5","50",,"499","1499","2354",,"Bug Bite, Bug Buzz, Frustration","Infestation, Poison Fang, Bug Buzz","Confusion, Poison Fang, Silver Wind",,"48;49","49"
"50","Diglett (Alolan)","Diglett","FALSE","799",,,,"0/15/14",,,,"29",,,,"499",,,,"Metal Claw, Dig, Mud Bomb",,,,"50;51","50;51"
"50","Diglett (Alolan) (Shadow)","Diglett","TRUE","861",,,,"0/15/14",,,,"29",,,,"499",,,,"Metal Claw, Dig, Frustration",,,,"50;51","50;51"
"50","Diglett (Shadow)","Diglett","TRUE","418",,,,"1/15/13",,,,"29.5",,,,"499",,,,"Mud Slap, Mud Bomb, Rock Tomb",,,,"50;51","50;51"
"51","Dugtrio","Diglett","FALSE",,"257",,,,"0/14/15",,,,"44",,,,"1495",,,,"Mud Slap, Mud Bomb, Stone Edge",,,"50;51","51"
"51","Dugtrio (Alolan)","Diglett","FALSE","897","192",,,"0/12/13","0/14/15",,,"10","29.5",,,"498","1497",,,"Metal Claw, Earthquake, Iron Head","Mud Slap, Mud Bomb, Iron Head",,,"50;51","51"
"51","Dugtrio (Alolan) (Shadow)","Diglett","TRUE","876","138",,,"0/12/13","0/14/15",,,"10","29.5",,,"498","1497",,,"Metal Claw, Earthquake, Frustration","Mud Slap, Mud Bomb, Iron Head",,,"50;51","51"
"51","Dugtrio (Shadow)","Diglett","TRUE","386","243",,,"0/13/12","0/14/15",,,"12.5","44",,,"497","1495",,,"Mud Slap, Mud Bomb, Stone Edge","Mud Slap, Mud Bomb, Stone Edge",,,"50;51","51"
"52","Meowth","Meowth","FALSE","453",,,,"1/15/14",,,,"27",,,,"500",,,,"Bite, Body Slam, Dark Pulse",,,,"52;53;863","52;53;863"
"52","Meowth (Alolan)","Meowth","FALSE","148",,,,"1/15/15",,,,"25",,,,"497",,,,"Bite, Dark Pulse, Foul Play",,,,"52;53;863","52;53;863"
"52","Meowth (Galarian)","Meowth","FALSE","184",,,,"0/15/9",,,,"19.5",,,,"499",,,,"Metal Claw, Night Slash, Trailblaze",,,,"52;53;863","52;53;863"
"52","Meowth (Shadow)","Meowth","TRUE","357",,,,"1/15/14",,,,"27",,,,"500",,,,"Bite, Body Slam, Dark Pulse",,,,"52;53;863","52;53;863"
"53","Persian","Meowth","FALSE",,"795",,,,"0/14/13",,,,"39",,,,"1496",,,,"Feint Attack, Night Slash, Power Gem",,,"52;53;863","53"
"53","Persian (Alolan)","Meowth","FALSE","762","791",,,"0/15/9","1/15/15",,,"11","34.5",,,"494","1498",,,"Feint Attack, Dark Pulse, Foul Play","Feint Attack, Foul Play, Play Rough",,,"52;53;863","53"
"53","Persian (Shadow)","Meowth","TRUE",,"788",,,,"0/14/13",,,,"39",,,,"1496",,,,"Feint Attack, Night Slash, Power Gem",,,"52;53;863","53"
"54","Psyduck","Psyduck","FALSE","309",,,,"0/12/15",,,,"18",,,,"499",,,,"Water Gun, Aqua Tail, Cross Chop",,,,"54;55","54;55"
